transaction_id,supporter_id,appeal_id,campaign_id,fund_id,date,amount,payment_method
41981,643,48,17,4,11/08/2024,3221.2,Check
35200,403,39,14,1,02/02/2025,3220.62,Bank Transfer
12347,4548,16,6,6,29/06/2024,3220.3,Bank Transfer
26167,142,30,11,5,28/11/2024,3216.92,Bank Transfer
25038,630,30,11,5,24/11/2024,3214.74,Bank Transfer
20285,604,27,10,8,17/07/2024,3214.34,Check
12751,2486,16,6,6,04/07/2024,3212.28,Check
30870,2454,35,12,7,21/04/2025,3209.2,Other
18823,236,25,9,2,18/08/2024,3207.82,Check
31101,3495,35,12,7,18/04/2025,3207.14,Check
37807,485,42,15,1,27/06/2024,3205.1,Credit Card
9109,129,11,4,5,09/11/2023,3203.98,Credit Card
15587,630,19,7,5,02/10/2023,3203,Check
50371,686,58,20,5,13/07/2021,3201.3,Credit Card
34887,4946,39,14,3,02/02/2025,3199.22,Credit Card
51662,39,61,21,5,19/04/2022,3199.04,Credit Card
37715,1425,42,15,1,28/06/2024,3198.88,Credit Card
28356,3658,32,11,5,30/01/2025,3198.8,Credit Card
23454,2397,29,11,5,20/12/2024,3198.06,Credit Card
52523,708,64,22,1,22/11/2021,3197.78,Check
34091,583,38,13,3,12/04/2024,3197.56,Check
26069,445,30,11,5,29/11/2024,3197.08,Check
9040,231,11,4,6,07/11/2023,3196.36,Credit Card
51721,217,61,21,5,19/04/2022,3195.82,Check
39913,3086,44,15,1,08/10/2024,3195.14,Credit Card
12146,1568,15,6,5,10/05/2024,3195.06,Bank Transfer
11,2663,1,1,1,03/07/2022,3194.86,Check
38837,2703,43,15,1,31/07/2024,3194.46,Check
49511,7,54,19,3,14/12/2024,3194.42,Check
10775,586,13,5,7,26/11/2023,3194.1,Bank Transfer
27890,180,32,11,5,21/01/2025,3192.18,Bank Transfer
30298,209,34,12,4,26/02/2025,3190.62,Bank Transfer
49551,3778,54,19,3,13/12/2024,3190.6,Check
15744,4946,20,8,3,26/11/2022,3188.54,Check
39108,4232,43,15,1,01/08/2024,3187.38,Bank Transfer
51511,419,61,21,5,19/04/2022,3187.24,Check
33015,937,37,13,5,24/02/2024,3187.12,Check
46887,1307,53,19,3,10/10/2024,3185.18,Check
17658,2719,23,8,3,16/11/2022,3184.58,Credit Card
9658,1018,12,4,6,14/01/2024,3184.44,Credit Card
14638,308,18,7,5,26/07/2023,3182.98,Check
50433,33,58,20,1,13/07/2021,3181.56,Check
22960,583,29,11,5,23/12/2024,3179.94,Check
22692,363,29,11,5,25/12/2024,3178.42,Bank Transfer
9617,2211,12,4,6,08/01/2024,3178.34,Credit Card
51155,815,61,21,5,19/04/2022,3177.74,Credit Card
53929,625,66,23,4,30/01/2023,3176.908,Check
22817,586,29,11,5,19/12/2024,3176.44,Check
22933,4743,29,11,5,13/12/2024,3175.24,Check
31074,23,35,12,4,22/04/2025,3174.62,Credit Card
34842,1268,39,14,3,29/01/2025,3174.12,Credit Card
26204,3227,30,11,5,28/11/2024,3174.1,Check
10072,327,12,4,6,15/01/2024,3173.88,Bank Transfer
15165,194,19,7,5,09/10/2023,3171.92,Credit Card
22628,1797,29,11,5,22/12/2024,3171.86,Bank Transfer
9433,3229,12,4,6,09/01/2024,3170.3,Credit Card
48601,1929,53,19,3,10/10/2024,3170.06,Check
19517,569,26,10,8,16/04/2024,3169.2,Check
7155,3394,7,2,2,25/12/2024,3167.7,Credit Card
25808,116,30,11,5,27/11/2024,3166.58,Credit Card
35971,4363,40,14,3,13/03/2025,3166.54,Check
16461,557,20,8,7,29/11/2022,3162.86,Check
42168,209,48,17,4,13/08/2024,3162.44,Check
8596,97,11,4,6,07/11/2023,3161.78,Bank Transfer
22129,1018,28,10,1,08/10/2024,3160.44,Bank Transfer
1544,2030,3,1,8,01/01/2023,3160.18,Check
20810,509,27,10,8,07/08/2024,3159.38,Other
38874,985,43,15,1,30/07/2024,3156.12,Bank Transfer
11956,1223,15,6,6,15/05/2024,3155.84,Check
10075,178,12,4,6,10/01/2024,3155.02,Check
20780,1425,27,10,8,02/08/2024,3154.12,Credit Card
22581,3441,28,10,8,08/10/2024,3153.48,Check
27052,157,31,11,5,09/01/2025,3151.42,Credit Card
17802,463,24,9,8,30/11/2023,3150.938,Check
23273,2711,29,11,5,15/12/2024,3149.92,Check
19695,2317,26,10,8,15/04/2024,3148.72,Bank Transfer
41861,552,48,17,3,16/08/2024,3145.12,Bank Transfer
47410,674,53,19,3,10/10/2024,3144.46,Check
41504,655,46,16,3,12/04/2021,3143.5,Check
16473,3723,20,8,7,26/11/2022,3141.92,Credit Card
25586,937,30,11,5,26/11/2024,3141.54,Check
38995,3488,43,15,1,31/07/2024,3140.22,Check
39726,75,44,15,1,02/10/2024,3139.78,Check
28664,424,33,11,6,22/03/2025,3138.22,Check
48026,641,53,19,3,10/10/2024,3136.96,Check
16838,239,21,8,3,23/08/2022,3135.56,Check
11373,2865,14,5,7,26/01/2024,3135.28,Check
19827,743,26,10,8,8th April 2024,3134.66,Check
49613,743,54,19,3,13/12/2024,3134.18,Check
34184,1018,38,13,5,12/04/2024,3131.74,Check
30699,1233,35,12,4,21/04/2025,3130.78,Check
17038,2693,22,8,3,02/10/2022,3130.66,Check
30729,208,35,12,4,18/04/2025,3129.54,Credit Card
38084,686,42,15,1,28/06/2024,3128.96,Check
23431,42,29,11,5,21/12/2024,3128.18,Bank Transfer
51544,4576,61,21,5,19/04/2022,3128.16,Credit Card
9987,4992,12,4,5,17/01/2024,3127.72,Credit Card
52089,4232,62,22,1,24/08/2021,3127.36,Credit Card
18882,4856,25,9,8,04/08/2024,3125.56,Credit Card
18949,3794,25,9,8,03/08/2024,3124.1,Credit Card
33589,1352,37,13,5,24/02/2024,3123.46,Bank Transfer
20655,3685,27,10,8,08/08/2024,3122.44,Check
46925,2352,53,19,3,10/10/2024,3122.32,Check
36105,212,40,14,1,08/03/2025,3122.06,Credit Card
10829,1018,13,5,7,27/11/2023,3121.1,Credit Card
33775,192,37,13,5,24/02/2024,3120.24,Bank Transfer
25731,351,30,11,5,27/11/2024,3119.9,Credit Card
48219,194,53,19,3,10/10/2024,3119.16,Other
1238,890,3,1,8,05/01/2023,3118.48,Bank Transfer
7423,318,7,2,2,18/12/2024,3118.14,Credit Card
17927,985,24,9,8,26/11/2023,3116.78,Credit Card
51818,4775,62,22,1,24/08/2021,3116.42,Check
21318,157,28,10,8,10/10/2024,3115.48,Credit Card
21052,152,28,10,8,06/10/2024,3113.2,Bank Transfer
35960,710,40,14,3,11/03/2025,3111.76,Credit Card
15516,137,19,7,5,04/10/2023,3110.56,Credit Card
10100,4232,12,4,6,12/01/2024,3110.16,Credit Card
49261,567,54,19,3,12/12/2024,3107.74,Check
8824,435,11,4,6,07/11/2023,3107.72,Check
30694,1,35,12,4,22/04/2025,3105.76,Check
42185,448,48,17,4,11/08/2024,3105.72,Check
38895,1239,43,15,1,01/08/2024,3102.44,Bank Transfer
49959,2499,57,20,5,07/06/2021,3100.3,Bank Transfer
38139,4164,42,15,1,26/06/2024,3100.16,Check
20475,1797,27,10,8,11/08/2024,3100,Bank Transfer
13552,34,17,6,6,13/08/2024,3099.74,Check
47952,307,53,19,3,10/10/2024,3098.8,Bank Transfer
36627,1929,40,14,3,11/03/2025,3098.78,Credit Card
35471,2441,39,14,4,27/01/2025,3098.55,Check
38786,456,43,15,1,01/08/2024,3096.94,Check
51156,265,61,21,5,19/04/2022,3096.68,Check
30322,586,34,12,7,21/03/2025,3096.18,Credit Card
8674,463,11,4,6,09/11/2023,3095.38,Credit Card
14303,1493,17,6,6,18/08/2024,3094.98,Credit Card
19173,35,25,9,8,29/07/2024,3094.8,Bank Transfer
8313,152,9,3,3,20/08/2021,3094.66,Bank Transfer
687,657,2,1,8,06/10/2022,3094.48,Bank Transfer
45667,638,51,18,5,31/05/2023,3094.44,Check
45607,152,51,18,3,31/05/2023,3092.18,Bank Transfer
23887,152,29,11,6,17/12/2024,3091.68,Credit Card
34148,674,38,13,3,12/04/2024,3091.5,Credit Card
18520,133,25,9,2,16/08/2024,3091.24,Check
18976,193,25,9,2,09/08/2024,3090.54,Check
29386,643,33,11,6,20/03/2025,3088.02,Bank Transfer
16606,86,21,8,3,25/08/2022,3087.6,Credit Card
30710,129,35,12,4,23/04/2025,3087.36,Check
20389,3709,27,10,8,24/07/2024,3087.18,Check
11617,4492,15,6,5,14/05/2024,3087.04,Check
47291,210,53,19,3,10/10/2024,3086.58,Check
32710,2030,37,13,3,24/02/2024,3085.74,Credit Card
21297,4318,28,10,8,07/10/2024,3085.68,Credit Card
13964,345,17,6,6,22/08/2024,3085.22,Check
10555,619,13,5,7,29/11/2023,3084.8,Check
51295,419,61,21,5,19/04/2022,3083.8,Credit Card
12862,23,16,6,6,04/07/2024,3083.66,Credit Card
3012,743,5,2,2,27/02/2024,3082.26,Check
45533,231,51,18,5,01/06/2023,3082.08,Check
21144,3504,28,10,8,09/10/2024,3080.14,Check
33167,1988,37,13,5,24/02/2024,3080.02,Check
8934,97,11,4,6,09/11/2023,3079.72,Check
24372,571,30,11,5,26/11/2024,3079.54,Credit Card
54647,1992,67,23,4,06/03/2023,3078.8,Check
17752,119,23,8,3,16/11/2022,3078.62,Credit Card
53967,641,66,23,4,31/01/2023,3078.18,Credit Card
10443,2397,13,5,7,27/11/2023,3077.52,Credit Card
31340,1110,35,12,4,23/04/2025,3077.3,Bank Transfer
28950,3227,33,11,5,01/04/2025,3076.96,Credit Card
33839,655,37,13,5,24/02/2024,3075.78,Bank Transfer
39750,4880,44,15,1,18/09/2024,3075.66,Check
54480,578,67,23,4,06/03/2023,3075,Bank Transfer
47454,1018,53,19,3,10/10/2024,3074.16,Check
19262,3490,25,9,8,09/08/2024,3073.56,Credit Card
26121,1823,30,11,5,28/11/2024,3073.12,Credit Card
38138,562,42,15,1,30/06/2024,3072.18,Check
37444,30,41,14,3,10/05/2025,3071.22,Credit Card
50735,244,59,21,5,21/01/2022,3070.42,Check
10677,1251,13,5,7,27/11/2023,3069.84,Check
34344,140,38,13,3,10/04/2024,3068.52,Check
35306,415,39,14,3,02/02/2025,3067.86,Credit Card
980,59,3,1,8,30/12/2022,3066.5,Credit Card
25070,3395,30,11,6,26/11/2024,3065.04,Bank Transfer
36103,4705,40,14,3,15/03/2025,3063.42,Credit Card
19486,358,26,10,8,19/04/2024,3062.68,Bank Transfer
16969,937,21,8,3,24/08/2022,3059.56,Check
54350,2030,67,23,4,07/03/2023,3058.64,Bank Transfer
32408,81,37,13,3,24/02/2024,3058.36,Bank Transfer
27821,4992,32,11,5,01/02/2025,3057.42,Check
15614,2030,19,7,5,27/09/2023,3056.88,Credit Card
33577,1223,37,13,4,24/02/2024,3054.78,Credit Card
16709,4267,21,8,3,25/08/2022,3052.02,Check
14263,3750,17,6,5,18/08/2024,3049.14,Check
14273,403,17,6,6,15/08/2024,3048.56,Credit Card
19777,4409,26,10,8,24/04/2024,3048.06,Credit Card
9284,152,12,4,5,15/01/2024,3047.76,Other
33633,113,37,13,3,24/02/2024,3046.64,Check
10420,392,13,5,7,28/11/2023,3045.1,Check
51739,178,61,21,5,19/04/2022,3044.94,Credit Card
42063,4875,48,17,4,15/08/2024,3044.68,Check
13372,1473,17,6,5,16/08/2024,3044.14,Credit Card
8629,2325,11,4,5,06/11/2023,3041.26,Check
31028,4363,35,12,7,20/04/2025,3041.26,Credit Card
25599,750,30,11,5,28/11/2024,3039.76,Credit Card
33965,196,37,13,5,24/02/2024,3039.38,Check
30196,4775,34,12,4,06/03/2025,3038.94,Credit Card
1137,937,3,1,8,30/12/2022,3037.26,Check
23830,1797,29,11,5,26/12/2024,3035.9,Other
35856,472,40,14,3,11/03/2025,3034.78,Check
8671,4409,11,4,5,08/11/2023,3031.86,Check
22154,2759,28,10,1,09/10/2024,3031.18,Check
53696,239,66,23,4,28/01/2023,3030.78,Check
14268,500,17,6,6,14/08/2024,3030.56,Credit Card
23438,263,29,11,5,26/12/2024,3030.02,Credit Card
843,19,3,1,8,01/01/2023,3029.7,Bank Transfer
34062,11,38,13,5,14/04/2024,3029.56,Credit Card
10211,500,13,5,7,27/11/2023,3027.1,Check
29334,116,33,11,5,18/03/2025,3026.82,Check
41482,33,46,16,3,15/04/2021,3026.26,Credit Card
9332,102,12,4,6,11/01/2024,3025.52,Bank Transfer
42196,141,48,17,4,15/08/2024,3025.52,Check
2945,141,5,2,2,04/03/2024,3024.1,Check
24286,1239,29,11,5,28/12/2024,3022.64,Credit Card
13307,141,17,6,5,16/08/2024,3022.16,Bank Transfer
11650,231,15,6,5,15/05/2024,3021.46,Credit Card
31546,1426,35,12,4,21/04/2025,3020.36,Check
14071,196,17,6,6,18/08/2024,3019.18,Bank Transfer
9962,2894,12,4,6,09/01/2024,3018.68,Check
34114,326,38,13,5,12/04/2024,3018.68,Bank Transfer
11421,412,14,5,7,25/01/2024,3016.64,Check
25533,714,30,11,5,25/11/2024,3016.04,Bank Transfer
38132,154,42,15,1,01/07/2024,3015.86,Credit Card
24085,33,29,11,5,25/12/2024,3015.56,Check
19843,351,26,10,8,24/04/2024,3011.14,Check
1292,265,3,1,1,30/12/2022,3010.76,Check
29983,520,34,12,4,20/03/2025,3009.42,Other
2797,321,5,2,2,27/02/2024,3008.9,Check
12195,745,15,6,6,16/05/2024,3005.34,Credit Card
33730,656,37,13,5,24/02/2024,3005.16,Credit Card
27414,737,32,11,5,16/02/2025,3004.98,Check
1845,65,4,2,2,24/10/2023,3003.22,Bank Transfer
10340,1493,13,5,7,26/11/2023,3002.8,Credit Card
13236,2096,17,6,6,15/08/2024,3002.7,Credit Card
51743,4186,61,21,5,19/04/2022,3002.6,Credit Card
33205,359,37,13,5,24/02/2024,3002.38,Check
29877,374,34,12,7,19/03/2025,3000.68,Credit Card
34359,180,38,13,5,8th April 2024,2998.22,Check
2638,4331,5,2,2,07/03/2024,2997.62,Check
31845,424,36,13,5,21/01/2024,2996.66,Credit Card
51484,4267,61,21,5,19/04/2022,2995.92,Bank Transfer
28211,2546,32,11,5,05/02/2025,2995.48,Check
36394,638,40,14,3,16th March 2025,2995.08,Check
51076,419,61,21,5,19/04/2022,2994.94,Check
30098,223,34,12,4,21/03/2025,2992.64,Check
18035,4467,24,9,8,23/11/2023,2991.62,Credit Card
29771,129,34,12,4,26/02/2025,2989.62,Check
49654,3781,54,19,3,10/12/2024,2988.64,Credit Card
8146,619,8,3,3,12/07/2021,2987.88,Credit Card
14027,966,17,6,6,15/08/2024,2986.88,Credit Card
29529,409,33,11,5,27/03/2025,2986.46,Check
30072,567,34,12,4,04/03/2025,2986.08,Check
10542,2711,13,5,7,27/11/2023,2984.96,Credit Card
8401,196,10,3,3,02/10/2021,2984.26,Bank Transfer
7795,4186,7,2,8,25/12/2024,2982.52,Credit Card
26156,3781,30,11,5,25/11/2024,2982.4,Credit Card
14186,4164,17,6,6,22/08/2024,2981.56,Check
32084,4854,36,13,5,24/01/2024,2981.52,Bank Transfer
37833,274,42,15,1,02/07/2024,2981.48,Check
2016,275,4,2,8,27/10/2023,2981.46,Check
2242,2138,4,2,2,21/10/2023,2981.32,Check
39447,4755,44,15,1,12/10/2024,2981.24,Check
42458,472,48,17,3,15/08/2024,2980.36,Check
27490,463,32,11,5,25/01/2025,2979.34,Check
11722,97,15,6,6,16/05/2024,2978.3,Check
52152,9,62,22,1,24/08/2021,2977.92,Check
24531,71,30,11,5,28/11/2024,2977.16,Check
50976,3778,60,21,5,14/03/2022,2977.12,Check
54308,574,67,23,4,06/03/2023,2976.58,Credit Card
12561,599,16,6,6,02/07/2024,2975.6,Check
37427,3746,41,14,3,07/05/2025,2974.54,Check
48166,260,53,19,3,10/10/2024,2973.74,Check
2327,4103,5,2,2,18/02/2024,2972.88,Credit Card
38201,604,42,15,1,29/06/2024,2972.7,Credit Card
48049,2397,53,19,3,10/10/2024,2972.04,Credit Card
21595,3229,28,10,8,06/10/2024,2969.722,Bank Transfer
38573,257,43,15,1,01/08/2024,2969.36,Check
31233,2865,35,12,4,21/04/2025,2968.36,Check
54625,3426,67,23,4,05/03/2023,2968.32,Check
24637,4946,30,11,5,28/11/2024,2965.94,Check
2764,4118,5,2,2,29/02/2024,2965.12,Check
7701,1000,7,2,8,17/12/2024,2964.82,Credit Card
22422,747,28,10,8,09/10/2024,2963.72,Credit Card
8963,1223,11,4,6,07/11/2023,2963.16,Check
19332,19,26,10,8,18/04/2024,2963.14,Bank Transfer
1311,3709,3,1,1,04/01/2023,2963.02,Credit Card
23659,2242,29,11,5,12/12/2024,2962.86,Credit Card
54049,448,66,23,4,28/01/2023,2962.36,Check
34681,890,38,13,5,09/04/2024,2962.22,Credit Card
37000,735,41,14,3,18/05/2025,2961.94,Check
49013,625,54,19,3,14/12/2024,2960.74,Check
38776,2387,43,15,1,31/07/2024,2960.16,Credit Card
28914,659,33,11,5,23/03/2025,2959.98,Check
17907,1296,24,9,8,01/12/2023,2959.84,Credit Card
19090,4959,25,9,8,11/08/2024,2959.64,Check
19914,3588,26,10,8,20/04/2024,2959.34,Check
24741,4164,30,11,5,30/11/2024,2959.26,Check
40136,4769,44,15,1,05/10/2024,2959.14,Check
48985,334,54,19,3,15/12/2024,2958.18,Check
35707,624,39,14,1,02/02/2025,2957.4,Check
13045,141,16,6,6,07/07/2024,2957.08,Credit Card
9597,524,12,4,5,12/01/2024,2955.3,Check
46759,3277,53,19,3,10/10/2024,2954.168,Credit Card
32437,619,37,13,4,24/02/2024,2953.678,Check
18448,1571,24,9,2,03/12/2023,2953.34,Credit Card
9721,1223,12,4,6,15/01/2024,2951.6,Check
23316,249,29,11,5,25/12/2024,2950.58,Credit Card
19239,1096,25,9,8,16/08/2024,2950.12,Check
19796,3504,26,10,8,23/04/2024,2949.24,Credit Card
37385,3746,41,14,3,16/05/2025,2949.12,Check
26130,612,30,11,5,29/11/2024,2948.2,Check
7255,3452,7,2,8,29/12/2024,2947.92,Credit Card
782,291,3,1,1,02/01/2023,2947.84,Credit Card
33604,2352,37,13,5,24/02/2024,2946.82,Credit Card
48370,815,53,19,3,10/10/2024,2946.52,Credit Card
23416,2703,29,11,5,09/12/2024,2945.74,Check
8044,2039,7,2,2,06/12/2024,2945.46,Check
47905,196,53,19,3,10/10/2024,2942.5,Check
23713,179,29,11,5,11/12/2024,2942.32,Bank Transfer
45382,3801,51,18,3,31/05/2023,2942.28,Credit Card
13870,97,17,6,5,20/08/2024,2941.74,Bank Transfer
37206,1339,41,14,3,24/05/2025,2941,Check
405,2663,2,1,8,01/10/2022,2940.56,Credit Card
39634,38,44,15,1,30/09/2024,2939.32,Bank Transfer
10160,2451,12,4,6,09/01/2024,2936.94,Check
45594,42,51,18,5,03/06/2023,2936.5,Check
23092,2693,29,11,5,22/12/2024,2936.36,Credit Card
22164,194,28,10,8,09/10/2024,2935.2,Credit Card
19405,39,26,10,8,12/04/2024,2934.98,Check
32742,5,37,13,4,24/02/2024,2934.18,Credit Card
18887,4087,25,9,8,17/08/2024,2933.1,Bank Transfer
7573,705,7,2,2,25/12/2024,2932.78,Credit Card
7540,3610,7,2,8,15/12/2024,2930.9,Check
22245,404,28,10,8,07/10/2024,2930.44,Check
7192,484,7,2,2,28/12/2024,2930.24,Credit Card
27454,3781,32,11,5,10-Feb-25,2928.76,Check
55534,4186,69,24,5,14/10/2021,2927.26,Credit Card
21329,3520,28,10,1,06/10/2024,2925.82,Check
11839,615,15,6,6,14/05/2024,2924.98,Bank Transfer
16261,682,20,8,3,28/11/2022,2924.6,Check
7946,440,7,2,2,16/12/2024,2922.92,Check
33688,435,37,13,5,24/02/2024,2922.9,Check
49048,3407,54,19,3,13/12/2024,2922.86,Credit Card
37937,4357,42,15,1,02/07/2024,2921.78,Check
30639,4504,35,12,4,23/04/2025,2921.7,Credit Card
9326,580,12,4,5,16/01/2024,2920.06,Check
2854,4059,5,2,2,23/02/2024,2919.08,Check
11379,3955,14,5,7,24/01/2024,2918.48,Credit Card
55718,3109,70,24,5,07/01/2022,2918.34,Bank Transfer
40140,4267,44,15,1,06/10/2024,2918.28,Credit Card
7735,3382,7,2,2,23/12/2024,2916.74,Check
35958,3220,40,14,3,15/03/2025,2916.28,Check
14986,1236,19,7,5,29/09/2023,2915.9,Credit Card
21720,445,28,10,8,03/10/2024,2915.16,Check
35774,1268,40,14,3,11/03/2025,2915.08,Check
36454,1027,40,14,1,13/03/2025,2914.74,Credit Card
11455,290,14,5,4,30/01/2024,2914.04,Credit Card
42172,3495,48,17,4,14/08/2024,2913.12,Credit Card
27117,260,31,11,5,08/01/2025,2912.34,Check
9287,2096,12,4,6,16/01/2024,2912.18,Check
11490,201,14,5,7,30/01/2024,2912.16,Check
17050,656,22,8,3,02/10/2022,2910.42,Check
10448,659,13,5,7,30/11/2023,2909.1,Check
8601,3403,11,4,5,08/11/2023,2908.52,Credit Card
52011,708,62,22,1,24/08/2021,2905.76,Check
52530,223,64,22,1,22/11/2021,2904.24,Check
24342,334,29,11,5,23/12/2024,2904.22,Bank Transfer
32210,2748,36,13,5,17/01/2024,2903.96,Other
18982,4456,25,9,2,02/08/2024,2903.6,Bank Transfer
11768,3403,15,6,6,08/05/2024,2903.2,Credit Card
18569,2212,25,9,8,19/08/2024,2903.1,Check
55746,574,70,24,5,23/12/2021,2902.92,Bank Transfer
7297,759,7,2,2,19/12/2024,2901.02,Credit Card
47793,445,53,19,3,10/10/2024,2899.2,Check
31417,1352,35,12,4,16/04/2025,2898.82,Check
13719,274,17,6,6,24/08/2024,2898.64,Check
46880,3144,53,19,3,10/10/2024,2898.22,Credit Card
27865,2663,32,11,5,05/02/2025,2895.92,Credit Card
31751,371,36,13,5,29/01/2024,2895.7,Check
22355,2811,28,10,8,07/10/2024,2894.52,Credit Card
26248,201,30,11,5,28/11/2024,2893.66,Credit Card
13194,424,17,6,6,21/08/2024,2891.48,Check
19268,655,25,9,8,14/08/2024,2891.08,Check
27266,3220,32,11,5,21/01/2025,2891.08,Credit Card
24547,2376,30,11,5,28/11/2024,2885.7,Check
49216,4709,54,19,3,13/12/2024,2885.48,Credit Card
19319,3403,26,10,1,27/04/2024,2885.34,Credit Card
18658,4022,25,9,8,18/08/2024,2884.3,Check
34014,890,37,13,5,24/02/2024,2883.664,Credit Card
11080,2096,14,5,7,29/01/2024,2881.8,Other
41497,532,46,16,3,17/04/2021,2880.88,Credit Card
51253,178,61,21,5,19/04/2022,2880.76,Check
21345,4996,28,10,8,06/10/2024,2879.08,Check
14503,281,18,7,5,08/08/2023,2878.74,Credit Card
50590,223,59,21,5,23/01/2022,2877.728,Credit Card
30198,488,34,12,4,18/03/2025,2877.252,Check
51041,2880,60,21,5,21/03/2022,2876.66,Other
48934,630,54,19,3,13/12/2024,2876.426,Bank Transfer
29178,562,33,11,5,29/03/2025,2875.92,Other
50614,241,59,21,5,23/01/2022,2875.7,Check
50508,3612,58,20,3,13/07/2021,2875.52,Bank Transfer
7239,3492,7,2,2,25/12/2024,2874.56,Check
55677,4609,70,24,5,29/12/2021,2874.52,Check
24134,375,29,11,6,23/12/2024,2873.98,Check
9852,4960,12,4,6,07/01/2024,2873.14,Credit Card
38757,39,43,15,1,01/08/2024,2872.98,Credit Card
18024,2086,24,9,8,30/11/2023,2872.96,Check
32247,2501,36,13,3,25/01/2024,2872.44,Credit Card
41719,655,48,17,4,16/08/2024,2870.02,Credit Card
50756,33,59,21,5,20/01/2022,2870,Credit Card
37225,3861,41,14,4,12/05/2025,2869.54,Check
10191,683,12,4,6,17/01/2024,2869.38,Check
1802,1013,4,2,8,26/10/2023,2869.32,Check
51592,217,61,21,5,19/04/2022,2869.22,Check
48134,1951,53,19,3,10/10/2024,2869.04,Check
52019,686,62,22,3,24/08/2021,2867.5,Check
16795,157,21,8,3,24/08/2022,2867.08,Check
47317,4157,53,19,3,10/10/2024,2866.52,Check
40095,740,44,15,1,26/09/2024,2866.26,Check
32692,2242,37,13,5,24/02/2024,2865.8,Credit Card
49621,1491,54,19,3,12/12/2024,2865.18,Check
7233,1181,7,2,2,19/12/2024,2863.62,Check
48066,2387,53,19,3,10/10/2024,2863.16,Check
12112,4960,15,6,5,13/05/2024,2862.98,Credit Card
27537,1113,32,11,5,26/01/2025,2862.94,Check
2621,3132,5,2,2,07/03/2024,2862.54,Credit Card
9363,178,12,4,5,06/01/2024,2862.24,Check
28184,656,32,11,6,26/01/2025,2861.78,Bank Transfer
38646,4558,43,15,1,30/07/2024,2860.6,Check
52511,137,64,22,1,22/11/2021,2860.5,Check
18751,706,25,9,8,12/08/2024,2858.64,Bank Transfer
39752,2885,44,15,1,19/09/2024,2857.54,Check
22047,24,28,10,8,10/10/2024,2857.18,Bank Transfer
17469,632,23,8,3,14/11/2022,2856.36,Check
39740,824,44,15,1,04/10/2024,2854.56,Credit Card
45227,4267,51,18,5,01/06/2023,2854.44,Check
24691,363,30,11,5,24/11/2024,2853.02,Credit Card
14854,2499,18,7,6,06/08/2023,2852.92,Credit Card
26770,854,31,11,5,08/01/2025,2848.24,Credit Card
31888,288,36,13,5,30/01/2024,2845.94,Credit Card
52141,708,62,22,1,24/08/2021,2845.86,Bank Transfer
18138,184,24,9,8,27/11/2023,2845.5,Check
9158,713,11,4,6,09/11/2023,2845.18,Check
22911,107,29,11,6,11/12/2024,2844.54,Check
35080,81,39,14,1,29/01/2025,2842.4,Check
35821,1426,40,14,3,17/03/2025,2842.34,Check
2050,824,4,2,2,05/10/2023,2842.02,Check
29091,1110,33,11,6,15/03/2025,2841.76,Bank Transfer
30185,3012,34,12,3,22/03/2025,2841.76,Check
31907,4755,36,13,5,29/01/2024,2841.64,Credit Card
26619,4829,31,11,5,04/01/2025,2840.36,Bank Transfer
12224,4187,15,6,6,13/05/2024,2840.34,Other
30945,1352,35,12,4,20/04/2025,2840.18,Check
24171,604,29,11,5,08/12/2024,2839.6,Credit Card
50395,3709,58,20,3,13/07/2021,2836.36,Bank Transfer
47141,1609,53,19,3,10/10/2024,2836.08,Bank Transfer
39673,175,44,15,1,06/10/2024,2833.8,Check
2552,4737,5,2,2,25/02/2024,2833.06,Check
15442,3403,19,7,5,04/10/2023,2832.5,Bank Transfer
712,223,2,1,1,27/09/2022,2831.92,Check
10212,500,13,5,7,26/11/2023,2831.864,Check
45702,2949,51,18,3,02-Jun-23,2831.44,Credit Card
13161,148,17,6,6,04/08/2024,2831.34,Credit Card
2525,586,5,2,2,27/02/2024,2831.22,Check
13156,2880,17,6,6,14/08/2024,2830.78,Check
53720,291,66,23,4,29/01/2023,2829.5,Check
35835,81,40,14,4,13/03/2025,2828.72,Credit Card
20123,3277,27,10,8,04/08/2024,2828.6,Credit Card
11286,3289,14,5,7,29/01/2024,2827.66,Check
17292,419,22,8,7,01/10/2022,2827.4,Bank Transfer
14650,59,18,7,5,06/08/2023,2826.56,Credit Card
39669,236,44,15,1,02/10/2024,2826.56,Bank Transfer
38002,70,42,15,1,30/06/2024,2826.06,Check
11072,1251,14,5,7,31/01/2024,2824.36,Check
31266,2880,35,12,4,24/04/2025,2824.22,Check
28250,11,32,11,5,09/02/2025,2823.64,Credit Card
53977,2486,66,23,4,31/01/2023,2822.5,Credit Card
55708,3109,70,24,5,27/12/2021,2819.66,Check
49367,265,54,19,3,13/12/2024,2819.34,Bank Transfer
51904,632,62,22,1,24/08/2021,2817.1,Check
